ID Pelanggan,Tanggal Pembelian,Nama,Jenis Kelamin,Pendapatan,Produk,Harga,Jumlah,Total,Tingkat Kepuasan
f89702f2,2023-09-28,Lily Lewis,Laki-laki,400000,Smartwatch,250000,4,1000000,3
f04ef18e,2023-09-28,Eleanor Edwards,Perempuan,1200000,Gaming Console,250000,3,750000,1
9b866c35,2023-09-28,Aubrey Brown,Perempuan,600000,Router,250000,4,1000000,5
d958b899,2023-09-28,Gavin Anderson,Perempuan,950000,Water Purifier,1000000,1,1000000,5
28a4c021,2023-09-28,Arif Lewis,Laki-laki,600000,Desk Lamp,250000,1,250000,4
8e09dfde,2023-09-28,Sari Johnson,Perempuan,1200000,Security Camera,100000,3,300000,5
603d0836,2023-09-28,Nora Young,Laki-laki,1200000,Washing Machine,100000,2,200000,3
6f0a2eaa,2023-09-28,Connor Baker,Perempuan,600.000,Water Purifier,100.000,2,200.000,2
45d88b35,2023-09-28,Riley Turner,Laki-laki,950000,Dishwasher,1000000,3,3000000,1
9482342e,2023-09-28,Victoria Martinez,Laki-laki,950000,Projector,250000,2,500000,4
7e7d1924,2023-09-28,Sari Wright,Laki-laki,600000,Keyboard,250000,3,750000,4
655110c9,2023-09-28,Daniel Harris,Laki-laki,1200000,Gaming Console,500000,1,500000,1
9d7d7abb,2023-09-28,Evelyn Thompson,Perempuan,400000,Electric Toothbrush,500000,3,1500000,2
13fc668c,2023-09-28,Aubrey Taylor,Laki-laki,1200000,Curling Iron,500000,1,500000,2
1505d3ba,2023-09-28,Budi Gonzalez,Perempuan,1200000,Dishwasher,250000,1,250000,1
81e032c3,2023-09-28,Aubrey Taylor,Laki-laki,1200000,3D Printer,500000,1,500000,4
fa4c7475,2023-09-28,Evan Thomas,Perempuan,600.000,Keyboard,100.000,4,400.000,4
0da45f0e,2023-09-28,Nora Smith,Laki-laki,1200000,Tablet,100000,2,200000,3
2b7afd82,2023-09-28,Dian Martin,Laki-laki,950000,Oven,500000,1,500000,1
f04e961b,2023-09-28,Stella Robinson,Perempuan,1.200.000,Fitness Tracker,500.000,2,1.000.000,3
d2f208ab,2023-09-28,Logan Jones,Perempuan,400000,Projector,250000,4,1000000,5
1ea14133,2023-09-28,Nathan Evans,Perempuan,1200000,HDMI Cable,250000,4,1000000,3
17cfd01b,2023-09-28,Adam Turner,Laki-laki,600000,Headphones,250000,2,500000,5
5ac415d3,2023-09-28,Benjamin Thompson,Laki-laki,950000,Smart Lock,100000,4,400000,1
168ba613,2023-09-28,Budi Miller,Laki-laki,950.000,Air Purifier,250.000,6,1.500.000,3
93e4b52e,2023-09-28,Jason Clark,Perempuan,400000,Hair Dryer,1000000,2,2000000,5
8da48561,2023-09-28,Christopher Anderson,Laki-laki,400000,VR Headset,100000,3,300000,1
2bb27ab3,2023-09-28,Daniel Scott,Laki-laki,400000,Coffee Maker,1000000,2,2000000,4
75d04282,2023-09-28,Hazel Young,Perempuan,400000,Gaming Console,1000000,4,4000000,5
0779e911,2023-09-28,Sarah King,Laki-laki,950000,Webcam,100000,1,100000,2
d312bc02,2023-09-28,Lucy Lopez,Laki-laki,400000,3D Printer,250000,1,250000,3
31bbc9a3,2023-09-28,Logan Thompson,Perempuan,400000,Food Processor,250000,2,500000,5
fcb5b23b,2023-09-28,Christopher Davis,Laki-laki,1200000,External Hard Drive,100000,1,100000,5
fdfde83e,2023-09-28,Sofia Jackson,Perempuan,1200000,External Hard Drive,250000,3,750000,4
d343f802,2023-09-28,Nathan Jones,Laki-laki,600000,Food Processor,100000,2,200000,4
aee6ab9b,2023-09-28,Nathan Thomas,Perempuan,1200000,Smart Home Hub,250000,1,250000,5
d0959838,2023-09-28,Ethan Davis,Laki-laki,950000,HDMI Cable,250000,4,1000000,3
4bec66f5,2023-09-28,Aubrey Rodriguez,Perempuan,950000,Oven,500000,1,500000,1
0291cca8,2023-09-28,Aaron Martinez,Laki-laki,600000,Coffee Maker,500000,1,500000,1
260bd193,2023-09-28,Steven Brown,Laki-laki,400000,Flash Drive,100000,3,300000,3
32711f9b,2023-09-28,Sari Davis,Laki-laki,1200000,Bluetooth Speaker,1000000,3,3000000,3
494edb6f,2023-09-28,David Robinson,Perempuan,950000,Coffee Maker,100000,2,200000,2
ea1e801d,2023-09-28,John Rodriguez,Laki-laki,600000,Monitor,250000,2,500000,5
8e696d88,2023-09-28,Gavin Smith,Perempuan,950000,Straightening Iron,1000000,4,4000000,2
96dbcbf7,2023-09-28,Dinda Phillips,Perempuan,600000,Security Camera,250000,1,250000,5
ae825234,2023-09-28,Sofia Carter,Laki-laki,400000,Portable Fan,1000000,4,4000000,2
ed4288f8,2023-09-28,Benjamin Baker,Laki-laki,600000,Wind Turbine,500000,3,1500000,3
2fc11066,2023-09-28,Nora Young,Perempuan,400000,Hair Dryer,100000,2,200000,3
075db87f,2023-09-28,William Thompson,Perempuan,950000,Sewing Machine,100000,4,400000,3
ef90cf03,2023-09-28,James Wilson,Laki-laki,600000,Printer,1000000,3,3000000,2
48a7d8a8,2023-09-28,Ella Nelson,Perempuan,600.000,Solar Panel,250.000,2,500.000,5
07763aa4,2023-09-28,Aria Baker,Perempuan,950000,VR Headset,1000000,4,4000000,1
74b97701,2023-09-29,Elijah Adams,Laki-laki,950.000,Curling Iron,100.000,1,100.000,4
fe9f14ab,2023-09-29,Nina Roberts,Laki-laki,950000,Hair Dryer,100000,3,300000,5
c10c4083,2023-09-29,Eleanor Collins,Perempuan,600000,Printer,250000,2,500000,4
d61c09ae,2023-09-29,Jessica Wright,Laki-laki,950000,3D Printer,250000,3,750000,3
86534b4f,2023-09-29,Fajar Young,Perempuan,1200000,Smart Doorbell,250000,4,1000000,5
67f739a5,2023-09-29,Daniel White,Perempuan,950000,E-Reader,250000,1,250000,4
a277de0c,2023-09-29,Jacob Anderson,Perempuan,600.000,Blender,100.000,7,700.000,2
0597fbdb,2023-09-29,Luna Davis,Laki-laki,1200000,Smartwatch,100000,3,300000,4
8e3dbd57,2023-09-29,Tina Carter,Perempuan,950000,Toaster,100000,3,300000,5
456a9a3e,2023-09-29,Chloe Mitchell,Perempuan,1.200.000,Straightening Iron,250.000,4,1.000.000,2
d9b78159,2023-09-29,Stella Anderson,Perempuan,400000,Smartwatch,500000,2,1000000,4
d77b6837,2023-09-29,David Taylor,Laki-laki,600000,Smart Home Hub,1000000,2,2000000,1
b3c0c138,2023-09-29,Ayu Johnson,Perempuan,950000,Power Bank,100000,3,300000,3
e4091cc2,2023-09-29,Kevin Hernandez,Laki-laki,950000,Air Fryer,500000,2,1000000,4
eb446278,2023-09-29,Ayu Turner,Perempuan,600000,3D Printer,100000,3,300000,1
34711535,2023-09-29,Riley Taylor,Laki-laki,1200000,Coffee Maker,1000000,4,4000000,1
89aa2520,2023-09-29,Ella Smith,Laki-laki,400000,Security Camera,250000,3,750000,2
ebc4125c,2023-09-29,Eric Davis,Laki-laki,400000,Refrigerator,1000000,4,4000000,2
8ecef899,2023-09-29,Tyler Davis,Laki-laki,950000,Gaming Console,1000000,1,1000000,4
5b1ee10a,2023-09-29,Eric Roberts,Laki-laki,400000,Toaster,500000,3,1500000,1
3423b0d8,2023-09-29,Jessica Phillips,Perempuan,400000,Toaster,250000,1,250000,2
889accfa,2023-09-29,Olivia Collins,Perempuan,1.200.000,Monitor,100.000,3,300.000,1
f55b1d1a,2023-09-29,Nora Young,Perempuan,1200000,Coffee Maker,500000,1,500000,1
a9f9c519,2023-09-29,Brandon Parker,Laki-laki,400000,HDMI Cable,250000,1,250000,1
e341e75e,2023-09-29,William Hall,Perempuan,950000,Bluetooth Speaker,500000,2,1000000,4
a101f687,2023-09-29,James Campbell,Laki-laki,1200000,Electric Toothbrush,100000,2,200000,1
be875e32,2023-09-29,Eleanor Perez,Laki-laki,1200000,Oven,250000,3,750000,4
d0d01a3f,2023-09-29,Eric Thomas,Laki-laki,600000,Dryer,250000,3,750000,4
ab9469d8,2023-09-29,Grace Garcia,Laki-laki,1200000,Webcam,1000000,2,2000000,4
6cb6f393,2023-09-29,Adam Evans,Perempuan,400000,Portable Fan,1000000,3,3000000,5
defcb939,2023-09-29,Eleanor Edwards,Laki-laki,400000,Drone,500000,3,1500000,2
90143bcb,2023-09-29,John Perez,Perempuan,400.000,Webcam,250.000,1,250.000,1
0c657027,2023-09-29,Aria Martin,Perempuan,1200000,3D Printer,250000,4,1000000,1
88c281e6,2023-09-29,Michael Phillips,Laki-laki,1200000,Food Processor,500000,2,1000000,4
18f64919,2023-09-29,Eleanor,Laki-laki,600000,Toaster,250000,3,750000,3
152a1f0f,2023-09-29,Zoey Gonzalez,Laki-laki,400000,Toaster,100000,4,400000,1
230f8313,2023-09-29,Lucy Lewis,Perempuan,1.200.000,Tablet,1.000.000,8,8.000.000,2
aafc98e1,2023-09-29,Alexander Perez,Perempuan,400000,Bluetooth Speaker,100000,4,400000,5
51e462a8,2023-09-29,Penelope Baker,Laki-laki,400000,3D Printer,500000,2,1000000,4
5dce6dbe,2023-09-29,Lucy Lopez,Laki-laki,600000,Mouse,100000,2,200000,3
df932d7f,2023-09-29,Isaac Walker,Perempuan,1200000,Coffee Maker,500000,2,1000000,1
40c0f7a1,2023-09-29,Mia Brown,Perempuan,1200000,Smart Thermostat,100000,4,400000,4
dfb68779,2023-09-29,Victoria Brown,Laki-laki,600000,Smartwatch,100000,3,300000,1
a64b82e2,2023-09-29,Logan Turner,Laki-laki,400000,Air Fryer,250000,2,500000,3
92477766,2023-09-29,Benjamin Campbell,Perempuan,1.200.000,Home Theater System,100.000,4,400.000,3
e882c944,2023-09-29,Scarlett Roberts,Laki-laki,950000,Dishwasher,500000,1,500000,1
5c129175,2023-09-29,Anthony Rodriguez,Perempuan,1200000,Keyboard,250000,2,500000,1
4166db32,2023-09-29,Riley Clark,Perempuan,400000,Projector,250000,1,250000,2
b9a21454,2023-09-29,Jack Lewis,Laki-laki,600000,Refrigerator,500000,3,1500000,2
6b8bab7e,2023-09-29,William Williams,Perempuan,600000,Air Fryer,100000,1,100000,3
8a5fe3f1,2023-09-29,Layla Allen,Perempuan,1200000,Drone,1000000,3,3000000,3
0f2be2e4,2023-09-29,Emma Carter,Perempuan,600000,Monitor,250000,1,250000,4
b69b16eb,2023-09-29,Fajar Martinez,Laki-laki,400000,HDMI Cable,1000000,4,4000000,5
290085f6,2023-09-29,Audrey Campbell,Laki-laki,1200000,Flash Drive,1000000,3,3000000,4
65c38fbb,2023-09-29,Nicholas Campbell,Laki-laki,950000,HDMI Cable,100000,4,400000,1
fd2daaab,2023-09-29,Layla Nelson,Laki-laki,400000,Desk Lamp,250000,1,250000,5
5be4f686,2023-09-29,Savannah Smith,Perempuan,1200000,Coffee Maker,1000000,2,2000000,2
db5e3e19,2023-09-29,Steven Lewis,Perempuan,600000,Blender,100000,1,100000,4
fea28de6,2023-09-29,Layla Allen,Laki-laki,600000,Speaker,1000000,4,4000000,3
63000f0d,2023-09-29,Sophia Miller,Laki-laki,600000,Electric Shaver,250000,1,250000,4
e031d1d1,2023-09-29,Aubrey Rodriguez,Laki-laki,950000,Webcam,1000000,2,2000000,2
b1da6770,2023-09-29,Amelia Johnson,Laki-laki,950000,3D Printer,250000,2,500000,2
1b40ae98,2023-09-29,Jack Lopez,Laki-laki,600000,Smart Lock,1000000,3,3000000,1
aa6b7dc7,2023-09-29,David Moore,Perempuan,600000,Blender,100000,4,400000,4
217c837b,2023-09-29,Adam Taylor,Laki-laki,1200000,Coffee Maker,100000,4,400000,1
11444a6e,2023-09-29,Lily White,Perempuan,950000,Electric Kettle,100000,3,300000,2
f818938a,2023-09-29,Isaac Phillips,Laki-laki,950000,3D Printer,500000,1,500000,3
cc7dee62,2023-09-29,Stella Collins,Perempuan,1200000,Power Bank,500000,2,1000000,1
70dd9554,2023-09-29,Thomas Hall,Laki-laki,950000,Headphones,1000000,4,4000000,3
68c13da6,2023-09-29,Penelope Jones,Perempuan,600000,Desk Lamp,500000,1,500000,5
84d79580,2023-09-29,Savannah Smith,Perempuan,400000,Smartwatch,500000,4,2000000,3
ddffb4b6,2023-09-29,Gavin Nelson,Perempuan,950000,VR Headset,1000000,1,1000000,4
f78183f6,2023-09-29,Joseph Thomas,Perempuan,600000,Water Purifier,1000000,2,2000000,5
99f4edc6,2023-09-29,Abigail Hall,Perempuan,600000,Gaming Console,250000,1,250000,3
55095b50,2023-09-29,Joseph Hall,Perempuan,400000,Printer,250000,4,1000000,5
0ab9c8fd,2023-09-29,Sophia Jackson,Perempuan,950000,Security Camera,500000,4,2000000,4
ec8af489,2023-09-29,Christopher Davis,Perempuan,950000,Toaster,250000,3,750000,4
81da37f5,2023-09-29,Amelia Wright,Laki-laki,1200000,Charger,250000,3,750000,4
c53c9c6d,2023-09-29,Gavin Anderson,Laki-laki,1200000,Webcam,100000,1,100000,4
b8b374af,2023-09-29,Grace Lewis,Perempuan,400000,Portable Fan,500000,2,1000000,2
bd7a5cbe,2023-09-29,Tyler Hall,Perempuan,400.000,Charger,500.000,2,1.000.000,5
90077883,2023-09-29,Daniel Hall,Perempuan,950000,Wind Turbine,100000,1,100000,5
614e1b45,2023-09-29,Tyler Nelson,Laki-laki,1.200.000,Speaker,500.000,1,500.000,2
a28e4a73,2023-09-29,Anthony Lee,Laki-laki,600000,E-Reader,100000,3,300000,5
60bf56e6,2023-09-29,Logan Carter,Perempuan,1200000,Tablet,250000,3,750000,4
f98089e9,2023-09-29,Hannah Perez,Laki-laki,600.000,3D Printer,500.000,2,1.000.000,4
641ba403,2023-09-29,Daniel Hernandez,Perempuan,950000,VR Headset,100000,1,100000,2
08306eef,2023-09-29,Ava White,Perempuan,400000,VR Headset,500000,3,1500000,2
d5021b94,2023-09-29,Luke Parker,Laki-laki,600000,Gaming Console,1000000,3,3000000,2
d5746d7f,2023-09-29,Elijah Harris,Perempuan,950000,Projector,100000,4,400000,1
2520ec46,2023-09-29,Madison Lewis,Perempuan,1200000,Smart Lock,250000,3,750000,3
e4af0ad2,2023-09-29,Lillian Lopez,Laki-laki,600000,Home Theater System,250000,2,500000,3
b98bd2bb,2023-09-29,Layla Hernandez,Laki-laki,950000,Wind Turbine,500000,4,2000000,2
145fe0ec,2023-09-29,Ella Thomas,Perempuan,1200000,Coffee Maker,250000,2,500000,1
27b3b472,2023-09-29,Matthew Mitchell,Laki-laki,600000,Keyboard,100000,1,100000,3
d860fd92,2023-09-29,Ayu Johnson,Laki-laki,400000,Smart Doorbell,1000000,1,1000000,3
58f37fef,2023-09-29,Jonathan Lewis,Perempuan,950000,Portable Fan,500000,4,2000000,2
8bf718a1,2023-09-29,Penelope Harris,Laki-laki,1200000,Camera,500000,4,2000000,3
6bbe2dde,2023-09-29,Tyler Walker,Perempuan,950000,Fitness Tracker,500000,2,1000000,3
7099e398,2023-09-29,Logan Collins,Laki-laki,1.200.000,Laptop,250.000,4,1.000.000,3
2a22aa76,2023-09-29,Jason Moore,Perempuan,400000,Dehumidifier,1000000,4,4000000,3
97534f80,2023-09-29,Budi Miller,Perempuan,950000,Washing Machine,1000000,1,1000000,4
843ed611,2023-09-29,Penelope Wright,Perempuan,1200000,Air Fryer,100000,4,400000,2
b1664bc8,2023-09-29,Hazel Miller,Laki-laki,400000,Headphones,100000,2,200000,3
c82a4fa1,2023-09-29,Zoey Scott,Perempuan,1200000,Microwave Oven,1000000,2,2000000,4
a2d8aae0,2023-09-29,Lily Evans,Perempuan,600000,Keyboard,1000000,1,1000000,3
d1c73540,2023-09-29,Harper Allen,Perempuan,950000,Power Bank,100000,2,200000,3
9e22fd4f,2023-09-29,Brian Johnson,Laki-laki,600000,Desk Lamp,100000,1,100000,5
fad0051f,2023-09-29,Jason Davis,Laki-laki,1200000,Desk Lamp,1000000,4,4000000,1
ddb5f640,2023-09-29,Victoria Collins,Laki-laki,950000,3D Printer,500000,1,500000,1
ea308e32,2023-09-29,Thomas Hall,Perempuan,400000,Action Camera,1000000,1,1000000,3
d1194656,2023-09-29,Matthew,Laki-laki,1200000,Dehumidifier,100000,3,300000,5
877fc556,2023-09-29,Zoey Baker,Laki-laki,400000,Blender,250000,2,500000,1
6e855f3b,2023-09-29,Sophia Harris,Perempuan,400000,E-Reader,1000000,1,1000000,4
83e3318f,2023-09-29,Sarah Wilson,Laki-laki,1200000,Drone,250000,2,500000,3
2adef57e,2023-09-29,Layla Evans,Laki-laki,950000,Webcam,500000,1,500000,3
82635b91,2023-09-29,Lucy Rodriguez,Laki-laki,1200000,Printer,250000,3,750000,3
00557209,2023-09-29,Dian Lee,Perempuan,600000,3D Printer,500000,3,1500000,2
eb05b107,2023-09-29,Mason Miller,Perempuan,600000,Router,100000,3,300000,2
96b9616d,2023-09-29,Olivia Rodriguez,Laki-laki,600.000,Smart Lock,250.000,4,1.000.000,4
497319b6,2023-09-29,Jack Williams,Perempuan,400.000,Straightening Iron,100.000,6,600.000,3
7fe470ed,2023-09-29,Budi Clark,Perempuan,1200000,VR Headset,100000,1,100000,5
5165fa32,2023-09-29,Sarah King,Perempuan,400.000,E-Reader,100.000,2,200.000,5
9ed088d7,2023-09-29,Nina Davis,Laki-laki,600000,Dehumidifier,500000,2,1000000,1
e0fe2884,2023-09-29,Nicholas Baker,Laki-laki,1200000,Printer,100000,4,400000,2
1aa741f5,2023-09-29,Zoey Baker,Laki-laki,600000,Air Fryer,100000,2,200000,2
6d787347,2023-09-29,Chloe Collins,Perempuan,600000,Charger,1000000,4,4000000,5
5bb36ffb,2023-09-29,Stella Rodriguez,Laki-laki,400.000,Electric Shaver,250.000,8,2.000.000,5
0931d924,2023-09-29,Isaac Smith,Perempuan,600.000,Printer,100.000,4,400.000,4
b04f334b,2023-09-29,Alexander Nelson,Laki-laki,950.000,Router,500.000,2,1.000.000,4
5d68319f,2023-09-29,Jessica Edwards,Laki-laki,1200000,Drone,100000,3,300000,3
259d5aee,2023-09-29,Connor Baker,Laki-laki,1200000,Electric Toothbrush,250000,2,500000,1
493b156c,2023-09-29,Ayu Campbell,Perempuan,1200000,Wind Turbine,100000,4,400000,5
3982fbc7,2023-09-29,Zoey Allen,Laki-laki,1200000,Air Purifier,100000,3,300000,2
2a55c01d,2023-09-29,Penelope Nelson,Perempuan,950000,Sewing Machine,500000,1,500000,2
f4164ab9,2023-09-29,Matthew Williams,Laki-laki,1200000,Fitness Tracker,500000,4,2000000,5
4a2002ac,2023-09-30,Zoey Scott,Laki-laki,950000,Mouse,500000,1,500000,1
3b60a1ba,2023-09-30,Ika,Laki-laki,600000,Webcam,1000000,2,2000000,3
ea1cf8d3,2023-09-30,Olivia Walker,Perempuan,400000,Router,500000,3,1500000,2
fba5973d,2023-09-30,Ella Thomas,Perempuan,950000,Blender,100000,3,300000,5
b1e5f804,2023-09-30,Isabella Thompson,Laki-laki,400000,Smartwatch,1000000,1,1000000,2
4a7cd85b,2023-09-30,Jack Lopez,Perempuan,400000,Power Bank,1000000,1,1000000,3
1384ddc2,2023-09-30,Eric Perez,Laki-laki,1200000,Curling Iron,100000,2,200000,1
cf36c74b,2023-09-30,Zoey Harris,Perempuan,1200000,Action Camera,100000,1,100000,4
96860e86,2023-09-30,Eric Allen,Laki-laki,950000,Electric Kettle,1000000,2,2000000,2
9fe2c2bd,2023-09-30,Nina Walker,Laki-laki,1200000,Fitness Tracker,500000,3,1500000,5
d5324e7e,2023-09-30,Ayu Lopez,Laki-laki,400000,Smart Thermostat,100000,1,100000,1
e1cb6bed,2023-09-30,Daniel Scott,Perempuan,1200000,Charger,100000,3,300000,2
1ddc37df,2023-09-30,Eleanor Edwards,Perempuan,950.000,Toaster,500.000,2,1.000.000,1
b8059cf6,2023-09-30,Sari Smith,Laki-laki,600000,Charger,250000,4,1000000,3
a4cc8a05,2023-09-30,Brian Davis,Laki-laki,600.000,Fitness Tracker,1.000.000,1,1.000.000,3
52418070,2023-09-30,Isaac Smith,Laki-laki,950000,Coffee Maker,250000,2,500000,3
1326c71c,2023-09-30,Ryan Carter,Laki-laki,1200000,Electric Kettle,250000,4,1000000,4
542f2fa5,2023-09-30,Chloe Wilson,Perempuan,400000,Smart Doorbell,100000,1,100000,3
33bf6b82,2023-09-30,Olivia Martin,Perempuan,400000,Food Processor,250000,2,500000,3
5afbab5a,2023-09-30,Tyler Jones,Laki-laki,400000,HDMI Cable,1000000,2,2000000,2
d86622f0,2023-09-30,Joseph Gonzalez,Laki-laki,400000,Sewing Machine,100000,2,200000,1
6d3cfb92,2023-09-30,Luke Parker,Laki-laki,1200000,Projector,100000,1,100000,1
18382e16,2023-09-30,Michael Edwards,Perempuan,400000,Home Theater System,1000000,2,2000000,3
ab92dcd5,2023-09-30,Nora Lopez,Perempuan,950000,Blender,100000,1,100000,4
59c2ae43,2023-09-30,Madison Wilson,Laki-laki,400000,Action Camera,100000,4,400000,5
572bc705,2023-09-30,Aubrey Taylor,Perempuan,400000,Vacuum Cleaner,100000,2,200000,5
dc4fb53d,2023-09-30,Jason Taylor,Laki-laki,1200000,Food Processor,250000,3,750000,4
3ffaa7af,2023-09-30,Thomas Smith,Laki-laki,1.200.000,Smart Home Hub,1.000.000,2,2.000.000,4
aa8751c9,2023-09-30,Scarlett Edwards,Perempuan,950000,Speaker,500000,4,2000000,1
ebb3c50c,2023-09-30,Budi Martinez,Laki-laki,400000,Home Theater System,1000000,3,3000000,4
137e96a1,2023-09-30,Charles Hernandez,Laki-laki,1200000,Home Theater System,500000,3,1500000,5
a980e7e2,2023-09-30,Budi Brown,Laki-laki,600.000,Power Bank,1.000.000,3,3.000.000,5
e0a9baea,2023-09-30,Hazel Young,Perempuan,950000,Power Bank,500000,4,2000000,3
9c493e22,2023-09-30,Nina Phillips,Perempuan,400000,Vacuum Cleaner,500000,4,2000000,3
a3cff92e,2023-09-30,Mila Johnson,Laki-laki,400000,Tablet,250000,2,500000,2
3b6ebfba,2023-09-30,Elizabeth Wright,Laki-laki,1200000,Smart Doorbell,250000,1,250000,5
688006de,2023-09-30,Nora Lee,Perempuan,950000,Refrigerator,1000000,1,1000000,2
0fc30747,2023-09-30,Eric Perez,Laki-laki,400000,Flash Drive,100000,4,400000,3
18fa8b7c,2023-09-30,Avery Anderson,Laki-laki,400000,Home Theater System,250000,3,750000,3
fbdef86b,2023-09-30,Emma Moore,Laki-laki,950000,Curling Iron,250000,4,1000000,3
b421194f,2023-09-30,Thomas Wright,Laki-laki,950000,Smart Thermostat,1000000,3,3000000,5
3b30d6b2,2023-09-30,Layla Harris,Laki-laki,1200000,Projector,1000000,2,2000000,4
278aed43,2023-09-30,Jacob Turner,Laki-laki,950000,Speaker,250000,1,250000,3
502b3442,2023-09-30,Aubrey King,Perempuan,400000,Straightening Iron,500000,1,500000,5
f9a02251,2023-09-30,Charlotte Robinson,Laki-laki,950000,Wind Turbine,500000,4,2000000,4
eb630637,2023-09-30,Adam Brown,Perempuan,400000,Blender,100000,3,300000,2
25bbdc01,2023-09-30,Abigail Clark,Perempuan,400000,Washing Machine,1000000,4,4000000,5
91e13d07,2023-09-30,Daniel Hall,Laki-laki,400000,3D Printer,100000,4,400000,5
cdb2f4d4,2023-09-30,Charlotte Phillips,Laki-laki,600000,Electric Toothbrush,250000,1,250000,5
99107020,2023-09-30,Ayu Williams,Laki-laki,950000,Headphones,500000,2,1000000,4
3356dc38,2023-09-30,Anthony Garcia,Laki-laki,950000,Mouse,100000,3,300000,1
c2d0901c,2023-09-30,Victoria Scott,Laki-laki,600000,Mouse,500000,3,1500000,4
94e8f227,2023-09-30,Luke Lee,Perempuan,1200000,Food Processor,250000,4,1000000,4
e8ba7790,2023-09-30,David Williams,Perempuan,600000,Sewing Machine,500000,4,2000000,2
4f5e8d41,2023-09-30,Nina Anderson,Laki-laki,400000,Hair Dryer,1000000,2,2000000,5
1c862fae,2023-09-30,Penelope Perez,Laki-laki,950000,Monitor,500000,1,500000,5
5e42a3a2,2023-09-30,Sarah Hernandez,Laki-laki,400000,Sewing Machine,100000,1,100000,1
97730f22,2023-09-30,Eric Walker,Laki-laki,600000,Flash Drive,1000000,3,3000000,4
fb1795d8,2023-09-30,Penelope,Perempuan,600000,Refrigerator,250000,3,750000,4
d2ce4d21,2023-09-30,Connor Green,Perempuan,1200000,Smart Thermostat,1000000,3,3000000,3
c4ec7bb2,2023-09-30,Hazel Smith,Perempuan,1.200.000,Camera,500.000,1,500.000,1
7caa78ce,2023-09-30,Jason King,Perempuan,1200000,Flash Drive,100000,1,100000,4
745b20c9,2023-09-30,Aria Parker,Perempuan,600000,Dryer,500000,2,1000000,4
ac51c8d5,2023-09-30,David Baker,Perempuan,1200000,Food Processor,1000000,1,1000000,5
c08b0d28,2023-09-30,Charles Young,Perempuan,1.200.000,Food Processor,500.000,6,3.000.000,1
7002704b,2023-09-30,Tina Moore,Laki-laki,600000,Food Processor,1000000,1,1000000,4
30fb93e1,2023-09-30,Abigail Turner,Perempuan,950000,Electric Kettle,250000,1,250000,5
96c8b23c,2023-09-30,Justin Anderson,Perempuan,400000,Mouse,1000000,3,3000000,5
3d666862,2023-09-30,William Smith,Perempuan,400000,Keyboard,250000,1,250000,5
dbcf75de,2023-09-30,Zoey Clark,Laki-laki,600000,Air Purifier,500000,4,2000000,2
dd3b2519,2023-09-30,Gavin Nelson,Laki-laki,600000,Keyboard,1000000,1,1000000,3
36688b4a,2023-09-30,Eric Thomas,Laki-laki,950000,Power Bank,500000,4,2000000,3
4040deeb,2023-09-30,Hannah Williams,Perempuan,1200000,Electric Toothbrush,250000,1,250000,5
62b6fa23,2023-09-30,Sofia Carter,Perempuan,1200000,Vacuum Cleaner,500000,1,500000,3
4e0caa23,2023-09-30,Riley Smith,Laki-laki,950000,Microwave Oven,1000000,1,1000000,2
b68b110d,2023-09-30,Victoria Scott,Laki-laki,400000,Printer,250000,4,1000000,5
e58ec236,2023-09-30,Penelope Wilson,Laki-laki,600000,Electric Toothbrush,1000000,1,1000000,5
b9c8520f,2023-09-30,Nicholas Roberts,Perempuan,600000,Soundbar,500000,1,500000,5
03e0f648,2023-09-30,Victoria Baker,Laki-laki,400000,Air Fryer,500000,1,500000,4
052b0c05,2023-09-30,Anthony Mitchell,Laki-laki,600000,Hair Dryer,1000000,4,4000000,2
b8a9d412,2023-09-30,Kevin Jackson,Laki-laki,1200000,Bluetooth Speaker,100000,2,200000,1
24201034,2023-09-30,Luke Evans,Perempuan,950000,Printer,1000000,1,1000000,1
566173e7,2023-09-30,Fajar Williams,Laki-laki,1200000,Webcam,250000,2,500000,5
b2835bc8,2023-09-30,Ava Clark,Laki-laki,600000,Webcam,250000,4,1000000,4
e748d585,2023-09-30,Ellie Parker,Perempuan,950000,Smart Home Hub,250000,3,750000,3
91e6c61b,2023-09-30,Harper Young,Perempuan,1200000,Soundbar,250000,4,1000000,4
5cd5dd40,2023-09-30,Thomas Hall,Perempuan,1200000,Smartphone,500000,1,500000,5
32268f8b,2023-09-30,Mia Allen,Perempuan,950000,Headphones,100000,1,100000,1
f2ab297b,2023-09-30,Ryan Martinez,Laki-laki,400000,VR Headset,100000,2,200000,2
6762e76e,2023-09-30,Matthew Gonzalez,Laki-laki,400000,Air Fryer,100000,3,300000,5
cc13be26,2023-09-30,Matthew Garcia,Laki-laki,600.000,Charger,1.000.000,2,2.000.000,2
cb48cdb4,2023-09-30,Luna Jackson,Laki-laki,400000,Electric Kettle,100000,3,300000,5
1e1a20e5,2023-09-30,Fajar Carter,Laki-laki,1200000,Drone,1000000,3,3000000,4
42f1e881,2023-09-30,Thomas Hall,Laki-laki,400000,Smartwatch,500000,4,2000000,3
727381bb,2023-09-30,Madison King,Perempuan,1200000,Soundbar,1000000,4,4000000,4
0de8be39,2023-09-30,Isaac Smith,Perempuan,950000,Curling Iron,100000,1,100000,1
d4f5d008,2023-09-30,Aria Mitchell,Laki-laki,400000,Dishwasher,250000,1,250000,2
